0.0,1.570796326794896,0.0,0.5536271653788609,0.0,0.00023561944901926178
0.0,1.5393725462773644,0.0,0.5425728402637165,0.0,0.0002099328316814653
0.0,1.5085695445074523,0.0,0.5316010713157677,0.0,0.0003211477992035448
-1.6413260305605693e-16,1.4783750599252148,0.0,0.5209746061481666,1.1102230246251565e-16,0.0003008996409365049
1.232595164407831e-32,1.448777073159323,1.8095238721918408e-16,0.5105515332930946,-7.151171639194917e-17,0.0002875960286174982
-9.860761315262648e-32,1.4197638022433827,1.9703180784749524e-16,0.5003313744122811,-7.255974504049781e-17,0.0002775366221208787
-1.544679604144895e-16,1.3913236979267514,0.0,0.4903116928692812,5.551115123125783e-17,0.00026907204549547656
0.0,1.363445439077962,0.0,0.4804892082357335,0.0,0.00026148233858837896
-7.416944437393676e-17,1.336117928178953,0.0,0.47086034753378225,5.551115123125783e-17,0.00025442125577232287
1.673713385484618e-16,1.309330286908283,0.0,0.4614214533912716,-5.551115123125783e-17,0.0002477054249935911
-3.090306077642367e-16,1.2830718518115924,0.0,0.4521688666850787,1.665334536937735e-16,0.00024122969535997753
-1.3959191247998353e-16,1.257332170057577,0.0,0.44309896214010674,5.551115123125783e-17,0.00023492980534140715
-6.839534468104873e-17,1.2321009952777908,0.0,0.43420816469001705,2.7755575615628914e-17,0.00022876442251070942
-2.312408486878715e-16,1.2073682834886241,0.0,0.42549295726004865,5.551115123125783e-17,0.00022270583887947838
-6.567658578614652e-17,1.183124189093824,0.0,0.416949884428074,2.7755575615628914e-17,0.00021673484184287243
0.0,1.1593590609659743,0.0,0.40857555397794254,0.0,0.00021083773546332944
0.0,1.1360634386053756,0.0,0.40036663731897904,-2.7755575615628914e-17,0.0002050045323912618
-1.6110923146182738e-16,1.1132280483747965,0.0,0.3923198692706053,2.7755575615628914e-17,0.00019922781414568805
-1.6034242627370718e-16,1.0908437998085871,0.0,0.38443204748073334,2.7755575615628914e-17,0.00019350198901574062
5.933596847166897e-17,1.0689017819947035,0.0,0.3767000316288762,-2.7755575615628914e-17,0.0001878227951877707
0.0,1.0473932600281874,0.0,0.36912074250197413,-2.7755575615628914e-17,0.00018218696001396468
0.0,1.0263096715347007,0.0,0.3616911609958848,-2.7755575615628914e-17,0.00017659196157520437
0.0,1.0056426232627265,0.0,0.35440832707528447,-2.7755575615628914e-17,0.0001710358590299663
0.0,0.9853838877430758,0.0,0.3472693387126887,-2.7755575615628914e-17,0.0001655171703334633
0.0,0.9655254000143787,0.0,0.34027135081997806,-2.7755575615628914e-17,0.00016003478332323715
3.102645016257543e-16,0.9460592544132558,0.0,0.33341157418115613,-5.551115123125783e-17,0.00015458789080951643
0.0,0.9269777014278833,0.0,0.3266872743921535,-2.7755575615628914e-17,0.00014917594329470033
-5.0419287889941865e-17,0.9082731446137111,0.0,0.32009577081152185,2.7755575615628914e-17,0.00014379861490653074
-2.565941769347797e-16,0.8899381375700994,1.9760596216447084e-16,0.31363443552459197,2.772483225678635e-17,0.0001384557794274822
-2.0779422086176548e-16,0.8719653809766719,1.9361520852726956e-16,0.30730069232278057,2.772601093288269e-17,0.0001331474941992255
-2.557971699635104e-16,0.8543477196882081,1.897033018867695e-16,0.30109201569913374,6.936054530941896e-17,0.00012787399028636357
-2.553922379003307e-16,0.8370781398869152,1.8586868486257017e-16,0.29500592986077867,4.160613283505389e-17,0.0001226356677239317
-2.094563532947377e-16,0.8201497662909489,1.8210983083543052e-16,0.2890400077586476,5.548507584608097e-17,0.00011743309496603949
-2.0996612865784837e-16,0.8035558594180698,1.784252433396794e-16,0.28319187013463604,5.5486222946957347e-17,0.00011226701188664889
-2.1045527751318367e-16,0.7872898129033522,1.7481345546762666e-16,0.27745918458619545,2.7731786126175704e-17,0.00010713833583680943
-2.7996490496633695e-32,0.7713451508698638,1.712730292857375e-16,0.2718396646482509,1.3855128562136982e-17,0.00010204817038956972
