0,0,1,0,1,0,-1,0,0,0.5518,0,0.4012,0
-0.00011816,0,1,0,1,0,-1,0,-0.00011816,0.55188,0,0.40118,0
-0.00090959,0,1,0,1,0,-1,0,-0.00090959,0.55245,0,0.40104,0
-0.0029518,0,1,0,1,0,-1,0,-0.0029518,0.5539,0,0.40069,0
-0.006723,0,0.99998,0,1,0,-0.99998,0,-0.006723,0.55659,0,0.40002,0
-0.012607,0,0.99992,0,1,0,-0.99992,0,-0.012607,0.56077,0,0.39896,0
-0.020899,0,0.99978,0,1,0,-0.99978,0,-0.020899,0.56666,0,0.39742,0
-0.031811,0,0.99949,0,1,0,-0.99949,0,-0.031811,0.57438,0,0.39533,0
-0.045475,0,0.99897,0,1,0,-0.99897,0,-0.045475,0.58403,0,0.39259,0
-0.061946,0,0.99808,0,1,0,-0.99808,0,-0.061946,0.59561,0,0.3891,0
-0.081211,0,0.9967,0,1,0,-0.9967,0,-0.081211,0.6091,0,0.38478,0
-0.10319,0,0.99466,0,1,0,-0.99466,0,-0.10319,0.62441,0,0.37952,0
-0.12773,0,0.99181,0,1,0,-0.99181,0,-0.12773,0.64141,0,0.37324,0
-0.15464,0,0.98797,0,1,0,-0.98797,0,-0.15464,0.65992,0,0.36584,0
-0.18365,0,0.98299,0,1,0,-0.98299,0,-0.18365,0.67974,0,0.35727,0
-0.21447,0,0.97673,0,1,0,-0.97673,0,-0.21447,0.70061,0,0.34747,0
-0.24674,0,0.96908,0,1,0,-0.96908,0,-0.24674,0.72229,0,0.33643,0
-0.2801,0,0.95997,0,1,0,-0.95997,0,-0.2801,0.74448,0,0.32416,0
-0.31415,0,0.94937,0,1,0,-0.94937,0,-0.31415,0.76691,0,0.31071,0
-0.34848,0,0.93732,0,1,0,-0.93732,0,-0.34848,0.78929,0,0.29617,0
-0.38268,0,0.92388,0,1,0,-0.92388,0,-0.38268,0.81134,0,0.28067,0
-0.41637,0,0.90919,0,1,0,-0.90919,0,-0.41637,0.83281,0,0.26437,0
-0.44917,0,0.89344,0,1,0,-0.89344,0,-0.44917,0.85345,0,0.24747,0
-0.48074,0,0.87686,0,1,0,-0.87686,0,-0.48074,0.87308,0,0.23018,0
-0.51077,0,0.85972,0,1,0,-0.85972,0,-0.51077,0.89151,0,0.21276,0
-0.539,0,0.84231,0,1,0,-0.84231,0,-0.539,0.90861,0,0.19547,0
-0.56522,0,0.82494,0,1,0,-0.82494,0,-0.56522,0.92429,0,0.17855,0
-0.58925,0,0.80795,0,1,0,-0.80795,0,-0.58925,0.93848,0,0.16228,0
-0.61099,0,0.79164,0,1,0,-0.79164,0,-0.61099,0.95114,0,0.14689,0
-0.63037,0,0.7763,0,1,0,-0.7763,0,-0.63037,0.96229,0,0.1326,0
-0.64735,0,0.7622,0,1,0,-0.7622,0,-0.64735,0.97195,0,0.11961,0
-0.66195,0,0.74955,0,1,0,-0.74955,0,-0.66195,0.98017,0,0.10807,0
-0.67422,0,0.73853,0,1,0,-0.73853,0,-0.67422,0.98701,0,0.09809,0
-0.68425,0,0.72924,0,1,0,-0.72924,0,-0.68425,0.99255,0,0.089733,0
-0.69217,0,0.72173,0,1,0,-0.72173,0,-0.69217,0.99689,0,0.083008,0
-0.69814,0,0.71597,0,1,0,-0.71597,0,-0.69814,1.0001,0,0.077867,0
-0.70234,0,0.71184,0,1,0,-0.71184,0,-0.70234,1.0024,0,0.074203,0
-0.70502,0,0.70919,0,1,0,-0.70919,0,-0.70502,1.0039,0,0.071847,0
-0.70646,0,0.70775,0,1,0,-0.70775,0,-0.70646,1.0047,0,0.07057,0
-0.70702,0,0.70719,0,1,0,-0.70719,0,-0.70702,1.005,0,0.070074,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.07,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.07,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.069992,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.069942,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.069812,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.069572,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.069197,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.068669,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.067974,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.067104,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.066054,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.064824,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.063419,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.061846,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.060116,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.058242,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.05624,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.054128,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.051926,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.049656,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.04734,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.045,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.04266,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.040344,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.038074,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.035872,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.03376,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.031758,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.029884,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.028154,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.026581,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.025176,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.023946,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.022896,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.022026,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.021331,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.020803,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.020428,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.020188,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.020058,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.020008,0
-0.70711,0,0.70711,0,1,0,-0.70711,0,-0.70711,1.005,0,0.02,0
