0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.5518,0.0,0.4012,0.0
-9.89125289093154e-07,0.0,0.9999999999995108,0.0,1.0,0.0,-0.9999999999995108,0.0,-9.89125289093154e-07,0.5518007049107284,0.0,0.4011998286893176,0.0
-7.853266877389907e-06,0.0,0.9999999999691631,0.0,1.0,0.0,-0.9999999999691631,0.0,-7.853266877389907e-06,0.5518055967100615,0.0,0.4011986398411584,0.0
-2.630398401212545e-05,0.0,0.9999999996540502,0.0,1.0,0.0,-0.9999999996540502,0.0,-2.6303984012125447e-05,0.5518187457581949,0.0,0.40119544406740515,0.0
-6.187616639987759e-05,0.0,0.99999999808567,0.0,1.0,0.0,-0.99999999808567,0.0,-6.187616639987759e-05,0.5518440963862787,0.0,0.40118928206945204,0.0
-0.00011992984608196748,0.0,0.999999992808416,0.0,1.0,0.0,-0.999999992808416,0.0,-0.00011992984608196745,0.5518854680537036,0.0,0.4011792237731498,0.0
-0.00020565200905243183,0.0,0.9999999788536253,0.0,1.0,0.0,-0.9999999788536253,0.0,-0.00020565200905243183,0.5519465564614812,0.0,0.4011643672838892,0.0
-0.00032405840633404774,0.0,0.9999999474930733,0.0,1.0,0.0,-0.9999999474930733,0.0,-0.00032405840633404774,0.5520309346270397,0.0,0.401143837684598,0.0
-0.0004799953640853039,0.0,0.9999998848022186,0.0,1.0,0.0,-0.9999998848022186,0.0,-0.0004799953640853039,0.55214205392538,0.0,0.4011167856983233,0.0
-0.0006781415921561758,0.0,0.999999770061964,0.0,1.0,0.0,-0.999999770061964,0.0,-0.0006781415921561758,0.5522832451011565,0.0,0.4010823862359983,0.0
-0.0009230099903505417,0.0,0.9999995740261881,0.0,1.0,0.0,-0.9999995740261881,0.0,-0.0009230099903505417,0.5524577192558772,0.0,0.40103983684894645,0.0
-0.0012189494514946058,0.0,0.9999992570808414,0.0,1.0,0.0,-0.9999992570808414,0.0,-0.001218949451494606,0.552668568814047,0.0,0.4009883561046617,0.0
-0.0015701466602593276,0.0,0.9999987673189729,0.0,1.0,0.0,-0.9999987673189729,0.0,-0.0015701466602593274,0.5529187684717244,0.0,0.40092718190341026,0.0
-0.001980627886545361,0.0,0.9999980385546638,0.0,1.0,0.0,-0.9999980385546638,0.0,-0.0019806278865453606,0.5532111761306219,0.0,0.40085556975223613,0.0
-0.00245426077211527,0.0,0.9999969882974961,0.0,1.0,0.0,-0.9999969882974961,0.0,-0.0024542607721152704,0.5535485338205596,0.0,0.40077279101201013,0.0
-0.002994756109053135,0.0,0.9999955157078692,0.0,1.0,0.0,-0.9999955157078692,0.0,-0.0029947561090531353,0.5539334686127777,0.0,0.4006781311322472,0.0
-0.0036056696085484596,0.0,0.9999934995522091,0.0,1.0,0.0,-0.9999934995522091,0.0,-0.003605669608548459,0.5543684935263338,0.0,0.40057088788752077,0.0
-0.004290403658441735,0.0,0.9999907961758686,0.0,1.0,0.0,-0.9999907961758686,0.0,-0.004290403658441735,0.5548560084295557,0.0,0.4004503696284327,0.0
-0.005052209067934146,0.0,0.9999872375103264,0.0,1.0,0.0,-0.9999872375103264,0.0,-0.005052209067934147,0.5553983009382875,0.0,0.40031589355924946,0.0
-0.0058941867978549575,0.0,0.9999826291301225,0.0,1.0,0.0,-0.9999826291301225,0.0,-0.005894186797854957,0.5559975473124555,0.0,0.4001667840534845,0.0
-0.006819289674897167,0.0,0.9999767483738459,0.0,1.0,0.0,-0.9999767483738459,0.0,-0.006819289674897166,0.5566558133523052,0.0,0.4000023710179049,0.0
-0.00783032408827524,0.0,0.9999693425423964,0.0,1.0,0.0,-0.9999693425423964,0.0,-0.00783032408827524,0.5573750552954914,0.0,0.3998219883146529,0.0
-0.008929951667327757,0.0,0.999960127186689,0.0,1.0,0.0,-0.999960127186689,0.0,-0.00892995166732776,0.5581571207160813,0.0,0.399624972250409,0.0
-0.010120690938681688,0.0,0.9999487844959479,0.0,1.0,0.0,-0.9999487844959479,0.0,-0.010120690938681686,0.5590037494264137,0.0,0.39941066014078275,0.0
-0.011404918961713102,0.0,0.9999349617967545,0.0,1.0,0.0,-0.9999349617967545,0.0,-0.0114049189617131,0.5599165743826716,0.0,0.39917838895739055,0.0
-0.012784872941179788,0.0,0.9999182701720566,0.0,1.0,0.0,-0.9999182701720566,0.0,-0.012784872941179791,0.5608971225949635,0.0,0.39892749406438044,0.0
-0.01426265181606332,0.0,0.999898283208434,0.0,1.0,0.0,-0.999898283208434,0.0,-0.01426265181606332,0.5619468160426628,0.0,0.39865730805047955,0.0
-0.015840217823839552,0.0,0.9998745358790239,0.0,1.0,0.0,-0.9998745358790239,0.0,-0.01584021782383955,0.5630669725957319,0.0,0.39836715966197656,0.0
-0.01751939803959598,0.0,0.9998465235686577,0.0,1.0,0.0,-0.9998465235686577,0.0,-0.017519398039595985,0.5642588069427505,0.0,0.3980563728414104,0.0
-0.019301885889629316,0.0,0.9998137012469391,0.0,1.0,0.0,-0.9998137012469391,0.0,-0.01930188588962932,0.5655234315263798,0.0,0.39772426587610876,0.0
-0.021189242639385514,0.0,0.9997754827941968,0.0,1.0,0.0,-0.9997754827941968,0.0,-0.021189242639385514,0.5668618574870178,0.0,0.39737015066011944,0.0
-0.023182898855844538,0.0,0.9997312404844813,0.0,1.0,0.0,-0.9997312404844813,0.0,-0.023182898855844538,0.5682749956154418,0.0,0.3969933320724868,0.0
-0.02528415584470226,0.0,0.9996803046290453,0.0,1.0,0.0,-0.9996803046290453,0.0,-0.025284155844702255,0.5697636573152853,0.0,0.3965931074742629,0.0
